student_id,week_of,sessions_attended,sessions_scheduled,attendance_rate,note
STU0231,28 Nov 2023,3.0,2.0,0.9,
STU0231,2023-12-12,0.0,,96%,
STU0231,12/19/2023,1.0,3.0,63%,
STU0231,2023-12-26,1.0,3.0,0.65,
STU0231,"January 09, 2024",1.0,2.0,92%,sick
STU0231,01/16/2024,2.0,3.0,82%,
STU0033,"September 05, 2023",0.0,2.0,,sick
STU0033,09-12-2023,0.0,3.0,,
STU0033,09/19/2023,,3.0,57%,
STU0033,2023-09-26,,3.0,80%,unexcused
STU0033,10-03-2023,2.0,2.0,56%,
STU0033,10-10-2023,,2.0,0.84,excused
STU0033,10/17/2023,0.0,3.0,0.75,
STU0033,10/24/2023,1.0,2.0,97%,
STU0033,31 Oct 2023,1.0,3.0,90%,
STU0033,11/07/2023,1.0,3.0,,
STU0033,14 Nov 2023,3.0,2.0,0.72,
STU0033,"November 21, 2023",1.0,,,
STU0033,"November 28, 2023",2.0,2.0,61%,
STU0033,05 Dec 2023,0.0,2.0,,
STU0033,2023-12-12,0.0,2.0,,family emergency
STU0033,2023-12-19,3.0,2.0,92%,
STU0033,"December 26, 2023",,3.0,,
STU0033,02 Jan 2024,0.0,2.0,0.51,family emergency
STU0033,2024-01-09,3.0,3.0,,
STU0033,16 Jan 2024,0.0,3.0,51%,
STU0004,2023-09-05,,,,
STU0004,09/12/2023,,3.0,64%,
STU0004,09-26-2023,1.0,,0.69,
STU0004,10-03-2023,,,67%,
STU0004,"October 10, 2023",,2.0,0.42,
STU0004,"October 17, 2023",0.0,2.0,89%,
STU0004,10-24-2023,2.0,3.0,,
STU0004,"October 31, 2023",2.0,2.0,,
STU0004,07 Nov 2023,2.0,3.0,,sick
STU0004,11/14/2023,0.0,,,family emergency
STU0004,11-21-2023,2.0,2.0,67%,excused
STU0004,11/28/2023,,3.0,,
STU0004,12/05/2023,3.0,2.0,0.73,
STU0004,2023-12-12,3.0,,0.86,
STU0004,26 Dec 2023,3.0,2.0,,
STU0004,02 Jan 2024,3.0,2.0,0.48,
STU0004,2024-01-09,,2.0,,family emergency
STU0004,2024-01-16,2.0,2.0,59%,
STU0042,09/05/2023,2.0,3.0,,family emergency
STU0042,09/12/2023,,,,family emergency
STU0042,2023-09-26,2.0,2.0,0.88,
STU0042,10/03/2023,1.0,3.0,,excused
STU0042,"October 10, 2023",2.0,2.0,,unexcused
STU0042,"October 17, 2023",0.0,2.0,,
STU0042,"October 24, 2023",0.0,2.0,0.53,
STU0042,31 Oct 2023,0.0,3.0,0.78,
STU0042,2023-11-07,3.0,,87%,
STU0042,11/14/2023,1.0,2.0,,
STU0042,2023-11-21,3.0,2.0,0.61,
STU0042,2023-11-28,1.0,2.0,,family emergency
STU0042,2023-12-05,2.0,3.0,56%,
STU0042,12-12-2023,3.0,3.0,0.6,
STU0042,19 Dec 2023,0.0,2.0,,
STU0042,2023-12-26,2.0,3.0,0.6,
STU0042,01-02-2024,0.0,,42%,
STU0042,"January 09, 2024",1.0,2.0,,family emergency
STU0042,01-16-2024,1.0,3.0,,
STU0177,"September 05, 2023",,2.0,0.87,
STU0177,"September 19, 2023",1.0,3.0,,
STU0177,09/26/2023,3.0,2.0,72%,
STU0177,03 Oct 2023,2.0,,,
STU0177,"October 10, 2023",0.0,3.0,88%,
STU0177,"October 17, 2023",1.0,3.0,80%,
STU0177,10/24/2023,3.0,2.0,,
STU0177,2023-10-31,,,52%,
STU0177,07 Nov 2023,1.0,,0.85,excused
STU0177,14 Nov 2023,1.0,2.0,,
STU0177,2023-11-28,0.0,2.0,0.48,
STU0177,12/05/2023,3.0,2.0,96%,
STU0177,"December 12, 2023",3.0,3.0,0.61,
STU0177,12-19-2023,2.0,2.0,56%,
STU0177,26 Dec 2023,0.0,2.0,75%,
STU0177,02 Jan 2024,0.0,2.0,,
STU0177,01/09/2024,0.0,2.0,,
STU0177,2024-01-16,3.0,3.0,,
STU0032,"September 05, 2023",1.0,3.0,41%,excused
STU0032,2023-09-12,2.0,,0.94,
STU0032,09-19-2023,1.0,2.0,,
STU0032,10-03-2023,3.0,,,
STU0032,10/10/2023,2.0,3.0,0.81,
STU0032,17 Oct 2023,3.0,3.0,,
STU0032,10-24-2023,3.0,3.0,,
STU0032,"October 31, 2023",0.0,2.0,,
STU0032,11-07-2023,0.0,3.0,0.48,
STU0032,14 Nov 2023,2.0,2.0,,
STU0032,21 Nov 2023,2.0,3.0,75%,
STU0032,28 Nov 2023,3.0,3.0,,
STU0032,12-12-2023,3.0,3.0,,
STU0032,"December 19, 2023",2.0,2.0,84%,
STU0032,12/26/2023,,3.0,0.91,
STU0032,02 Jan 2024,2.0,3.0,,
STU0032,01/09/2024,,3.0,,excused
STU0032,16 Jan 2024,3.0,3.0,0.89,
STU0043,09-12-2023,1.0,3.0,89%,
STU0043,19 Sep 2023,3.0,2.0,,
STU0043,26 Sep 2023,3.0,3.0,,
STU0043,2023-10-03,3.0,2.0,0.42,unexcused
STU0043,17 Oct 2023,,3.0,74%,
STU0043,2023-10-24,1.0,2.0,55%,excused
STU0043,10/31/2023,2.0,,,
STU0043,11/07/2023,2.0,2.0,62%,excused
STU0043,11/14/2023,3.0,2.0,,
STU0043,2023-11-21,1.0,3.0,0.94,
STU0043,28 Nov 2023,3.0,3.0,,
STU0043,05 Dec 2023,1.0,3.0,,
STU0043,12/12/2023,2.0,3.0,,
STU0043,2023-12-19,3.0,2.0,0.95,
STU0043,12-26-2023,1.0,2.0,61%,unexcused
STU0043,01-02-2024,2.0,,0.64,
STU0043,"January 09, 2024",1.0,2.0,0.43,
STU0043,01/16/2024,1.0,3.0,,
STU0051,"September 05, 2023",3.0,3.0,95%,family emergency
STU0051,09/12/2023,0.0,2.0,,
STU0051,09-19-2023,,,93%,
STU0051,2023-09-26,3.0,3.0,,
STU0051,10/03/2023,0.0,,,excused
STU0051,10 Oct 2023,0.0,2.0,0.55,excused
STU0051,10/17/2023,0.0,2.0,0.47,
STU0051,2023-10-24,,2.0,,
STU0051,10/31/2023,0.0,2.0,0.43,
STU0051,"November 07, 2023",1.0,2.0,93%,
STU0051,11/14/2023,2.0,2.0,0.69,
STU0051,21 Nov 2023,3.0,3.0,,
STU0051,28 Nov 2023,0.0,3.0,,unexcused
STU0051,12-05-2023,3.0,2.0,0.69,
STU0051,"December 12, 2023",3.0,3.0,,
STU0051,12/19/2023,1.0,2.0,,
STU0051,12-26-2023,1.0,2.0,1.0,excused
STU0051,01-02-2024,0.0,2.0,50%,
STU0051,01-09-2024,2.0,2.0,0.89,unexcused
STU0051,01-16-2024,0.0,2.0,0.77,
STU0113,09/05/2023,2.0,2.0,,sick
STU0113,"September 19, 2023",0.0,2.0,,
STU0113,09/26/2023,2.0,3.0,,
STU0113,2023-10-03,3.0,3.0,83%,
STU0113,"October 10, 2023",0.0,2.0,,
STU0113,10/17/2023,3.0,2.0,,
STU0113,2023-10-24,0.0,2.0,,
STU0113,07 Nov 2023,3.0,2.0,92%,
STU0113,14 Nov 2023,0.0,3.0,58%,
STU0113,11-21-2023,1.0,3.0,54%,
STU0113,11/28/2023,,2.0,,
STU0113,05 Dec 2023,1.0,2.0,0.94,excused
STU0113,12-12-2023,1.0,3.0,,
STU0113,19 Dec 2023,2.0,3.0,42%,
STU0113,2023-12-26,0.0,2.0,,
STU0113,01/02/2024,,3.0,0.75,
STU0113,2024-01-16,3.0,2.0,91%,unexcused
STU0030,"September 05, 2023",,3.0,,
STU0030,09/12/2023,,3.0,45%,
STU0030,19 Sep 2023,,3.0,0.89,
STU0030,2023-09-26,2.0,3.0,99%,
STU0030,10/03/2023,,3.0,85%,
STU0030,10/10/2023,2.0,,81%,
STU0030,17 Oct 2023,1.0,3.0,42%,
STU0030,2023-10-31,2.0,2.0,73%,excused
STU0030,"November 07, 2023",1.0,2.0,,
STU0030,11/14/2023,0.0,2.0,,
STU0030,11/21/2023,3.0,2.0,,
STU0030,11-28-2023,0.0,3.0,,
STU0030,12-12-2023,1.0,3.0,93%,
STU0030,12-19-2023,0.0,2.0,,
STU0030,26 Dec 2023,3.0,2.0,,
STU0030,01-02-2024,0.0,2.0,0.45,excused
STU0030,01/09/2024,0.0,2.0,,
STU0030,01/16/2024,2.0,2.0,0.91,
STU0167,"September 05, 2023",3.0,2.0,0.41,
STU0167,12 Sep 2023,3.0,2.0,73%,
STU0167,09-19-2023,0.0,3.0,,
STU0167,2023-10-10,0.0,2.0,0.77,
STU0167,10-17-2023,2.0,3.0,,excused
STU0167,24 Oct 2023,0.0,,,
STU0167,2023-10-31,0.0,3.0,66%,
STU0167,2023-11-07,3.0,2.0,67%,excused
STU0167,2023-11-14,2.0,3.0,0.92,
STU0167,11/21/2023,1.0,2.0,,unexcused
STU0167,12-05-2023,3.0,3.0,0.68,sick
STU0167,12/12/2023,2.0,3.0,,
STU0167,2023-12-19,0.0,2.0,,
STU0167,12-26-2023,0.0,,,family emergency
STU0167,01-02-2024,0.0,,96%,sick
STU0167,"January 16, 2024",2.0,3.0,,unexcused
STU0176,05 Sep 2023,1.0,2.0,0.87,
STU0176,"September 12, 2023",2.0,3.0,0.6,
STU0176,19 Sep 2023,2.0,2.0,68%,
STU0176,09/26/2023,1.0,3.0,59%,
STU0176,03 Oct 2023,1.0,2.0,72%,unexcused
STU0176,10-10-2023,3.0,,81%,
STU0176,"October 17, 2023",1.0,3.0,,
STU0176,10/24/2023,0.0,3.0,,
STU0176,07 Nov 2023,2.0,3.0,0.5,
STU0176,"November 14, 2023",1.0,3.0,,
STU0176,11/21/2023,3.0,2.0,100%,
STU0176,11-28-2023,3.0,2.0,0.64,
STU0176,2023-12-05,2.0,,,
STU0176,"December 12, 2023",3.0,,,unexcused
STU0176,12-19-2023,0.0,2.0,56%,
STU0176,26 Dec 2023,0.0,3.0,,
STU0176,2024-01-02,1.0,2.0,,family emergency
STU0176,2024-01-09,2.0,3.0,,family emergency
STU0176,16 Jan 2024,3.0,,56%,sick
STU0173,05 Sep 2023,1.0,3.0,81%,
STU0173,09/12/2023,3.0,,84%,
STU0173,19 Sep 2023,0.0,,0.7,
STU0173,2023-09-26,1.0,2.0,,family emergency
STU0173,10/03/2023,3.0,3.0,54%,family emergency
STU0173,2023-10-10,1.0,2.0,0.72,sick
STU0173,17 Oct 2023,2.0,2.0,63%,sick
STU0173,10-24-2023,0.0,3.0,,
STU0173,10/31/2023,3.0,2.0,77%,
STU0173,07 Nov 2023,2.0,2.0,,
STU0173,"November 14, 2023",1.0,2.0,74%,unexcused
STU0173,2023-11-21,2.0,2.0,89%,unexcused
STU0173,28 Nov 2023,1.0,3.0,,
STU0173,"December 05, 2023",0.0,3.0,,
STU0173,19 Dec 2023,1.0,3.0,50%,
STU0173,"December 26, 2023",3.0,2.0,93%,
STU0173,02 Jan 2024,0.0,3.0,,
STU0173,09 Jan 2024,3.0,2.0,,
STU0173,16 Jan 2024,3.0,3.0,0.84,
STU0214,09/05/2023,1.0,3.0,75%,
STU0214,12 Sep 2023,0.0,3.0,,
STU0214,09/19/2023,0.0,2.0,0.51,
STU0214,09/26/2023,2.0,2.0,,unexcused
STU0214,"October 03, 2023",,2.0,0.98,
STU0214,"October 10, 2023",1.0,2.0,65%,
STU0214,10-17-2023,1.0,2.0,0.98,
STU0214,2023-10-24,,3.0,68%,
STU0214,"October 31, 2023",2.0,3.0,,
STU0214,11-07-2023,1.0,2.0,53%,family emergency
STU0214,14 Nov 2023,3.0,2.0,,sick
STU0214,11-21-2023,,3.0,48%,
STU0214,28 Nov 2023,0.0,3.0,,
STU0214,12/05/2023,,3.0,,
STU0214,2023-12-12,1.0,2.0,,
STU0214,2023-12-19,2.0,3.0,,
STU0214,02 Jan 2024,0.0,2.0,0.98,
STU0214,09 Jan 2024,,,0.92,
STU0214,01-16-2024,1.0,,,
STU0125,09/05/2023,0.0,3.0,78%,
STU0125,09/19/2023,3.0,3.0,,sick
STU0125,09/26/2023,,2.0,,
STU0125,10/03/2023,,3.0,,
STU0125,10 Oct 2023,1.0,2.0,0.65,
STU0125,2023-10-17,2.0,3.0,99%,
STU0125,"October 24, 2023",0.0,3.0,56%,
STU0125,2023-10-31,3.0,2.0,93%,
STU0125,11-07-2023,,2.0,0.74,
STU0125,21 Nov 2023,3.0,2.0,,
STU0125,"November 28, 2023",3.0,2.0,,
STU0125,"December 05, 2023",1.0,3.0,,
STU0125,12/12/2023,3.0,2.0,,
STU0125,12/19/2023,0.0,3.0,52%,
STU0125,2023-12-26,,2.0,,
STU0125,2024-01-02,0.0,3.0,,
STU0125,2024-01-09,0.0,3.0,0.5,
STU0125,16 Jan 2024,0.0,2.0,,
STU0036,2023-09-12,1.0,2.0,46%,
STU0036,09-19-2023,1.0,2.0,0.85,family emergency
STU0036,26 Sep 2023,3.0,3.0,,
STU0036,10/03/2023,0.0,3.0,,
STU0036,10/10/2023,1.0,,58%,unexcused
STU0036,"October 24, 2023",0.0,2.0,,
STU0036,2023-10-31,2.0,2.0,49%,
STU0036,11/14/2023,3.0,2.0,,sick
STU0036,"November 21, 2023",0.0,,,
STU0036,11/28/2023,2.0,2.0,0.48,
STU0036,12/05/2023,0.0,2.0,81%,
STU0036,12/12/2023,2.0,3.0,0.9,
STU0036,19 Dec 2023,1.0,,48%,
STU0036,12/26/2023,0.0,3.0,0.51,
STU0036,2024-01-02,2.0,2.0,0.93,
STU0036,"January 09, 2024",3.0,3.0,73%,
STU0036,01-16-2024,,,67%,
STU0108,05 Sep 2023,1.0,3.0,0.97,
STU0108,2023-09-12,2.0,,96%,excused
STU0108,09-19-2023,1.0,2.0,91%,
STU0108,2023-09-26,3.0,3.0,96%,
STU0108,"October 03, 2023",2.0,,,
STU0108,2023-10-10,2.0,,0.64,unexcused
STU0108,"October 17, 2023",2.0,2.0,,sick
STU0108,2023-10-24,2.0,3.0,92%,
STU0108,07 Nov 2023,2.0,3.0,54%,
STU0108,2023-11-14,2.0,3.0,0.84,
STU0108,21 Nov 2023,3.0,3.0,77%,
STU0108,11/28/2023,3.0,2.0,,
STU0108,12-05-2023,2.0,2.0,,
STU0108,2023-12-12,3.0,2.0,43%,
STU0108,2023-12-19,0.0,2.0,49%,
STU0108,12/26/2023,2.0,2.0,,
STU0108,02 Jan 2024,3.0,3.0,81%,unexcused
STU0108,01/09/2024,3.0,2.0,0.41,
STU0108,16 Jan 2024,0.0,3.0,,
STU0237,"September 05, 2023",3.0,2.0,,unexcused
STU0237,09-12-2023,3.0,2.0,0.44,
STU0237,19 Sep 2023,0.0,3.0,,
STU0237,09-26-2023,,2.0,,
STU0237,2023-10-03,,3.0,,
STU0237,10 Oct 2023,1.0,,,
STU0237,10/17/2023,,2.0,,
STU0237,"October 24, 2023",3.0,3.0,86%,
STU0237,2023-10-31,0.0,3.0,,family emergency
STU0237,"November 07, 2023",,2.0,0.42,
STU0237,11/14/2023,2.0,2.0,0.68,
STU0237,11/21/2023,1.0,3.0,0.65,
STU0237,11-28-2023,2.0,2.0,,
STU0237,12-05-2023,,3.0,42%,
STU0237,"December 12, 2023",3.0,3.0,0.45,
STU0237,2023-12-19,1.0,3.0,0.93,family emergency
STU0237,12/26/2023,3.0,3.0,,
STU0237,2024-01-02,0.0,2.0,,
STU0237,2024-01-09,,3.0,,
STU0237,"January 16, 2024",0.0,3.0,,
STU0242,"September 05, 2023",3.0,3.0,71%,
STU0242,09-12-2023,1.0,2.0,,
STU0242,09/19/2023,3.0,3.0,,
STU0242,"September 26, 2023",0.0,2.0,,
STU0242,10-03-2023,0.0,3.0,0.41,
STU0242,10 Oct 2023,0.0,2.0,0.68,
STU0242,10/17/2023,3.0,3.0,50%,
STU0242,10/24/2023,3.0,2.0,83%,
STU0242,10-31-2023,0.0,3.0,,
STU0242,2023-11-07,,2.0,0.83,
STU0242,14 Nov 2023,2.0,2.0,,
STU0242,11/21/2023,0.0,3.0,0.59,
STU0242,"November 28, 2023",3.0,,,
STU0242,12/05/2023,2.0,3.0,77%,
STU0242,12-12-2023,3.0,2.0,87%,
STU0242,"December 19, 2023",0.0,2.0,,
STU0242,26 Dec 2023,2.0,2.0,,
STU0242,2024-01-02,3.0,3.0,,
STU0242,09 Jan 2024,3.0,,52%,
STU0242,01-16-2024,0.0,2.0,0.4,sick
STU0262,2023-09-05,3.0,,88%,
STU0262,09/12/2023,2.0,2.0,93%,
STU0262,"September 19, 2023",0.0,3.0,,
STU0262,09/26/2023,,2.0,41%,
STU0262,10/03/2023,2.0,2.0,0.83,
STU0262,2023-10-10,3.0,2.0,0.56,sick
STU0262,"October 17, 2023",1.0,2.0,0.65,
STU0262,10/24/2023,2.0,2.0,59%,
STU0262,2023-10-31,0.0,2.0,,
STU0262,11-07-2023,0.0,,,
STU0262,2023-11-14,2.0,2.0,,
STU0262,11-28-2023,,3.0,0.88,
STU0262,2023-12-05,3.0,3.0,0.76,
STU0262,"December 12, 2023",,2.0,,
STU0262,12-19-2023,3.0,2.0,0.93,
STU0262,12-26-2023,2.0,3.0,47%,
STU0262,01-02-2024,0.0,3.0,61%,family emergency
STU0262,"January 09, 2024",,2.0,,
STU0262,01/16/2024,2.0,2.0,0.71,
STU0174,05 Sep 2023,1.0,3.0,,
STU0174,12 Sep 2023,3.0,3.0,,
STU0174,09-19-2023,1.0,3.0,,family emergency
STU0174,26 Sep 2023,2.0,3.0,,sick
STU0174,"October 03, 2023",2.0,2.0,0.72,
STU0174,10-10-2023,2.0,3.0,,
STU0174,2023-10-17,2.0,2.0,0.59,family emergency
STU0174,10/24/2023,2.0,2.0,0.97,
STU0174,2023-10-31,1.0,3.0,,family emergency
STU0174,07 Nov 2023,3.0,2.0,81%,
STU0174,14 Nov 2023,1.0,2.0,46%,
STU0174,21 Nov 2023,0.0,2.0,,
STU0174,12-05-2023,,2.0,83%,
STU0174,12-12-2023,2.0,3.0,41%,
STU0174,12-19-2023,2.0,3.0,0.89,unexcused
STU0174,"December 26, 2023",2.0,3.0,0.74,
STU0174,2024-01-09,,3.0,89%,
STU0174,01/16/2024,2.0,2.0,0.57,
STU0056,09/05/2023,1.0,2.0,,
STU0056,09/12/2023,0.0,,41%,
STU0056,"September 19, 2023",3.0,2.0,0.8,
STU0056,"September 26, 2023",1.0,3.0,,
STU0056,10-03-2023,3.0,2.0,0.76,
STU0056,10/10/2023,3.0,2.0,84%,
STU0056,"October 24, 2023",0.0,2.0,,
STU0056,"October 31, 2023",3.0,3.0,,
STU0056,"November 07, 2023",1.0,3.0,,
STU0056,14 Nov 2023,1.0,3.0,,
STU0056,11-21-2023,2.0,3.0,,
STU0056,"November 28, 2023",,2.0,,
STU0056,12-12-2023,1.0,2.0,,
STU0056,12/19/2023,,2.0,0.93,
STU0056,2023-12-26,1.0,,,
STU0056,2024-01-02,1.0,2.0,,
STU0056,01-09-2024,3.0,2.0,,
STU0056,16 Jan 2024,2.0,2.0,,
STU0219,"September 05, 2023",2.0,2.0,0.7,family emergency
STU0219,"September 12, 2023",1.0,3.0,,sick
STU0219,"September 19, 2023",2.0,3.0,,family emergency
STU0219,2023-09-26,3.0,3.0,0.92,
STU0219,10-03-2023,3.0,2.0,56%,
STU0219,2023-10-17,2.0,3.0,80%,
STU0219,"October 24, 2023",,,,
STU0219,11/07/2023,2.0,2.0,0.89,
STU0219,14 Nov 2023,1.0,3.0,46%,
STU0219,2023-11-21,2.0,2.0,57%,
STU0219,"November 28, 2023",2.0,2.0,,
STU0219,2023-12-05,3.0,2.0,,
STU0219,12 Dec 2023,,2.0,0.43,sick
STU0219,2023-12-19,,3.0,,
STU0219,12-26-2023,0.0,3.0,0.63,family emergency
STU0219,2024-01-02,0.0,3.0,0.62,
STU0219,01-09-2024,,3.0,97%,
STU0219,16 Jan 2024,2.0,2.0,51%,
STU0093,2023-09-05,0.0,3.0,0.67,family emergency
STU0093,12 Sep 2023,0.0,,,sick
STU0093,"September 19, 2023",2.0,2.0,89%,
STU0093,26 Sep 2023,0.0,2.0,,
STU0093,10-03-2023,0.0,2.0,,
STU0093,2023-10-10,,3.0,89%,sick
STU0093,10-17-2023,2.0,3.0,0.8,
STU0093,10-24-2023,0.0,3.0,,
STU0093,2023-10-31,0.0,2.0,,
STU0093,11/07/2023,,,,
STU0093,11/14/2023,1.0,3.0,,
STU0093,2023-11-21,1.0,2.0,,
STU0093,"November 28, 2023",0.0,3.0,0.69,
STU0093,"December 05, 2023",,2.0,0.5,
STU0093,12/12/2023,0.0,3.0,0.53,excused
STU0093,19 Dec 2023,1.0,2.0,98%,
STU0093,12/26/2023,,3.0,,
STU0093,02 Jan 2024,,3.0,43%,
STU0093,01/09/2024,,3.0,80%,
STU0093,01/16/2024,0.0,2.0,,
STU0184,"September 05, 2023",,2.0,,
STU0184,09-12-2023,2.0,3.0,0.58,
STU0184,09-19-2023,1.0,3.0,76%,sick
STU0184,09-26-2023,2.0,3.0,,sick
STU0184,10/03/2023,3.0,3.0,0.93,
STU0184,"October 10, 2023",2.0,2.0,89%,
STU0184,"October 17, 2023",1.0,3.0,,family emergency
STU0184,10-24-2023,1.0,2.0,0.59,
STU0184,2023-10-31,1.0,2.0,94%,
STU0184,"November 07, 2023",3.0,,94%,
STU0184,"November 14, 2023",3.0,2.0,0.62,
STU0184,11-21-2023,2.0,2.0,0.97,sick
STU0184,11-28-2023,0.0,3.0,,
STU0184,2023-12-05,2.0,2.0,0.93,
STU0184,12/12/2023,2.0,3.0,83%,
STU0184,12-19-2023,0.0,2.0,0.49,excused
STU0184,2023-12-26,3.0,3.0,,
STU0184,01/02/2024,2.0,2.0,,
STU0184,01-09-2024,3.0,3.0,0.99,
STU0184,01/16/2024,3.0,3.0,0.77,
STU0136,09-05-2023,1.0,,76%,
STU0136,09-12-2023,0.0,,0.57,
STU0136,09/19/2023,,2.0,0.68,
STU0136,"September 26, 2023",2.0,3.0,,sick
STU0136,2023-10-03,2.0,3.0,0.92,
STU0136,"October 10, 2023",1.0,2.0,48%,
STU0136,2023-10-17,1.0,,,
STU0136,10-24-2023,1.0,2.0,50%,
STU0136,10-31-2023,3.0,2.0,63%,
STU0136,11-07-2023,2.0,2.0,56%,family emergency
STU0136,14 Nov 2023,3.0,3.0,40%,sick
STU0136,11-21-2023,1.0,3.0,49%,
STU0136,11/28/2023,,,,
STU0136,2023-12-05,2.0,3.0,78%,
STU0136,12-12-2023,2.0,,,
STU0136,2023-12-19,3.0,2.0,,sick
STU0136,12/26/2023,3.0,3.0,,
STU0136,01-02-2024,1.0,3.0,0.78,
STU0136,09 Jan 2024,2.0,3.0,,
STU0136,16 Jan 2024,3.0,3.0,46%,
STU0169,"September 05, 2023",2.0,2.0,0.94,unexcused
STU0169,2023-09-12,1.0,2.0,0.94,
STU0169,09-19-2023,3.0,2.0,71%,
STU0169,"September 26, 2023",1.0,2.0,58%,sick
STU0169,03 Oct 2023,1.0,,67%,
STU0169,10/10/2023,1.0,,0.98,excused
STU0169,17 Oct 2023,0.0,2.0,,
STU0169,24 Oct 2023,1.0,2.0,0.88,
STU0169,2023-10-31,,3.0,92%,
STU0169,2023-11-07,0.0,2.0,90%,
STU0169,2023-11-14,2.0,,,unexcused
STU0169,2023-11-21,1.0,2.0,,
STU0169,2023-11-28,0.0,2.0,0.84,
STU0169,05 Dec 2023,,2.0,45%,
STU0169,12-12-2023,0.0,3.0,,
STU0169,19 Dec 2023,,,92%,sick
STU0169,12-26-2023,,2.0,,
STU0169,01-02-2024,2.0,2.0,,
STU0169,01-09-2024,1.0,2.0,0.55,
STU0169,"January 16, 2024",3.0,2.0,0.98,
STU0035,09/05/2023,0.0,3.0,90%,
STU0035,12 Sep 2023,0.0,2.0,93%,
STU0035,19 Sep 2023,3.0,3.0,,unexcused
STU0035,26 Sep 2023,2.0,2.0,,
STU0035,10-03-2023,2.0,3.0,86%,
STU0035,2023-10-10,1.0,,50%,
STU0035,"October 17, 2023",3.0,2.0,91%,family emergency
STU0035,"October 24, 2023",2.0,3.0,58%,
STU0035,10/31/2023,0.0,2.0,54%,
STU0035,11/07/2023,1.0,2.0,90%,
STU0035,11/14/2023,1.0,3.0,82%,
STU0035,11/28/2023,,2.0,0.68,excused
STU0035,05 Dec 2023,,3.0,45%,
STU0035,12/12/2023,,2.0,0.5,family emergency
STU0035,12-19-2023,0.0,2.0,,sick
STU0035,"December 26, 2023",1.0,,,
STU0035,01-02-2024,2.0,2.0,0.69,
STU0035,09 Jan 2024,3.0,2.0,0.72,family emergency
STU0035,01/16/2024,,,0.44,
STU0067,05 Sep 2023,0.0,3.0,,
STU0067,09-19-2023,3.0,3.0,,
STU0067,09/26/2023,2.0,2.0,70%,
STU0067,10/03/2023,3.0,2.0,78%,
STU0067,10/10/2023,2.0,,,
STU0067,"October 17, 2023",,3.0,57%,
STU0067,"October 31, 2023",3.0,2.0,0.66,sick
STU0067,2023-11-07,0.0,2.0,0.84,
STU0067,14 Nov 2023,1.0,3.0,51%,
STU0067,2023-11-21,0.0,2.0,,
STU0067,11/28/2023,3.0,3.0,,
STU0067,"December 05, 2023",3.0,,54%,
STU0067,"December 12, 2023",0.0,3.0,0.57,unexcused
STU0067,"December 19, 2023",3.0,2.0,,
STU0067,12/26/2023,3.0,3.0,84%,
STU0067,02 Jan 2024,,3.0,0.85,
STU0067,01/09/2024,2.0,3.0,,sick
STU0067,2024-01-16,,3.0,60%,
STU0141,2023-09-05,0.0,2.0,0.85,
STU0141,09-12-2023,1.0,2.0,0.61,excused
STU0141,09/19/2023,,3.0,57%,
STU0141,09-26-2023,2.0,3.0,0.68,sick
STU0141,10-03-2023,0.0,2.0,51%,unexcused
STU0141,10-10-2023,3.0,3.0,0.89,
STU0141,10-17-2023,0.0,3.0,,
STU0141,10/24/2023,,2.0,63%,
STU0141,10-31-2023,3.0,2.0,,
STU0141,"November 07, 2023",3.0,2.0,,
STU0141,2023-11-14,,2.0,0.73,
STU0141,2023-11-21,0.0,2.0,,
STU0141,2023-11-28,0.0,2.0,,
STU0141,05 Dec 2023,2.0,2.0,0.58,
STU0141,"December 12, 2023",0.0,3.0,0.6,
STU0141,"December 19, 2023",3.0,,,family emergency
STU0141,12-26-2023,2.0,3.0,,
STU0141,01-02-2024,0.0,2.0,89%,
STU0141,2024-01-09,1.0,2.0,52%,
STU0141,16 Jan 2024,3.0,3.0,84%,
STU0079,05 Sep 2023,1.0,,61%,family emergency
STU0079,2023-09-12,,2.0,,
STU0079,09-19-2023,3.0,3.0,71%,
STU0079,09/26/2023,2.0,2.0,41%,family emergency
STU0079,"October 03, 2023",3.0,3.0,,family emergency
STU0079,10/10/2023,1.0,3.0,69%,
STU0079,"October 17, 2023",2.0,3.0,0.85,
STU0079,10-31-2023,0.0,2.0,51%,excused
STU0079,11/07/2023,0.0,2.0,97%,excused
STU0079,11-14-2023,3.0,3.0,,
STU0079,21 Nov 2023,2.0,,0.58,
STU0079,"November 28, 2023",0.0,2.0,,
STU0079,12/05/2023,1.0,3.0,,
STU0079,2023-12-12,1.0,3.0,0.6,sick
STU0079,2023-12-19,2.0,2.0,1.0,
STU0079,"December 26, 2023",2.0,3.0,,
STU0079,"January 09, 2024",1.0,,,
STU0048,"September 05, 2023",3.0,3.0,0.97,
STU0048,09-12-2023,1.0,2.0,,
STU0048,"September 19, 2023",2.0,2.0,0.99,
STU0048,10/10/2023,,,0.64,family emergency
STU0048,10/17/2023,2.0,2.0,,
STU0048,24 Oct 2023,1.0,3.0,,
STU0048,"October 31, 2023",,2.0,,excused
STU0048,07 Nov 2023,2.0,3.0,,
STU0048,11-14-2023,3.0,3.0,0.98,
STU0048,11-21-2023,,3.0,,
STU0048,11/28/2023,3.0,3.0,0.81,
STU0048,"December 05, 2023",0.0,,,
STU0048,12 Dec 2023,1.0,3.0,94%,
STU0048,26 Dec 2023,0.0,3.0,,
STU0048,"January 02, 2024",3.0,3.0,84%,
